frame,fvdb_per_percent,fvdb_ssim,fvdb_error_pixels,spconv_per_percent,spconv_ssim,spconv_error_pixels,per_delta_fvdb_minus_spconv,ssim_delta_fvdb_minus_spconv,combined_per_percent,max_per_percent
2770,0.75263977,0.99613947,7892,0.66318512,0.99732457,6954,0.08945465,-0.00118511,0.70791245,0.75263977
2771,0.77943802,0.99593189,8173,0.65975189,0.99736503,6918,0.11968613,-0.00143314,0.71959496,0.77943802
2772,0.78725815,0.99587068,8255,0.67167282,0.99723028,7043,0.11558533,-0.00135960,0.72946548,0.78725815
2773,0.80471039,0.99407464,8438,0.65822601,0.99641623,6902,0.14648438,-0.00234160,0.73146820,0.80471039
2774,0.83208084,0.99403320,8725,0.67586899,0.99656881,7087,0.15621185,-0.00253561,0.75397491,0.83208084
2775,0.83885193,0.99404434,8796,0.66518784,0.99673323,6975,0.17366409,-0.00268888,0.75201988,0.83885193
2776,0.96578598,0.99307890,10127,0.76675415,0.99615726,8040,0.19903183,-0.00307835,0.86627007,0.96578598
2777,0.98085403,0.99292120,10285,0.76360703,0.99626330,8007,0.21724701,-0.00334210,0.87223053,0.98085403
2778,0.98314285,0.99289505,10309,0.75807571,0.99642056,7949,0.22506714,-0.00352551,0.87060928,0.98314285
2779,1.19438171,0.99430049,12524,0.92735291,0.99536677,9724,0.26702881,-0.00106628,1.06086731,1.19438171
2780,1.17292404,0.99449170,12299,0.91199875,0.99555344,9563,0.26092529,-0.00106174,1.04246140,1.17292404
2781,1.13935471,0.99469983,11947,0.88329315,0.99575249,9262,0.25606155,-0.00105266,1.01132393,1.13935471
2782,0.83799362,0.99415454,8787,0.88930130,0.99496010,9325,-0.05130768,-0.00080556,0.86364746,0.88930130
2783,0.82187653,0.99421663,8618,0.86421967,0.99507780,9062,-0.04234314,-0.00086118,0.84304810,0.86421967
2784,0.82092285,0.99427873,8608,0.84266663,0.99524902,8836,-0.02174377,-0.00097029,0.83179474,0.84266663
2785,0.68664551,0.99440904,7200,0.50954819,0.99677698,5343,0.17709732,-0.00236793,0.59809685,0.68664551
2786,0.69570541,0.99449830,7295,0.50382614,0.99688070,5283,0.19187927,-0.00238240,0.59976578,0.69570541
2787,0.71554184,0.99433676,7503,0.52013397,0.99674582,5454,0.19540787,-0.00240906,0.61783791,0.71554184
2788,0.70972443,0.99483926,7442,0.47006607,0.99784141,4929,0.23965836,-0.00300215,0.58989525,0.70972443
2789,0.71401596,0.99480414,7487,0.46253204,0.99778075,4850,0.25148392,-0.00297661,0.58827400,0.71401596
2790,0.73776245,0.99477413,7736,0.49200058,0.99769518,5159,0.24576187,-0.00292106,0.61488152,0.73776245
2791,1.10435486,0.99180261,11580,0.73451996,0.99737492,7702,0.36983490,-0.00557231,0.91943741,1.10435486
2792,1.11579895,0.99148048,11700,0.75235367,0.99729013,7889,0.36344528,-0.00580965,0.93407631,1.11579895
2793,1.09367371,0.99133863,11468,0.75559616,0.99727135,7923,0.33807755,-0.00593272,0.92463493,1.09367371
2794,0.88329315,0.99510380,9262,0.78477859,0.99735221,8229,0.09851456,-0.00224841,0.83403587,0.88329315
2795,0.90045929,0.99493426,9442,0.79689026,0.99733916,8356,0.10356903,-0.00240490,0.84867477,0.90045929
2796,0.92620850,0.99487232,9712,0.81539154,0.99737464,8550,0.11081696,-0.00250233,0.87080002,0.92620850
2797,1.52139664,0.97575202,15953,1.00479126,0.99567830,10536,0.51660538,-0.01992628,1.26309395,1.52139664
2798,1.51767731,0.97565105,15914,1.00641251,0.99565380,10553,0.51126480,-0.02000275,1.26204491,1.51767731
2799,1.52015686,0.97529269,15940,1.01470947,0.99572759,10640,0.50544739,-0.02043490,1.26743317,1.52015686
2800,1.66664124,0.98096897,17476,0.52099228,0.99668586,5463,1.14564896,-0.01571689,1.09381676,1.66664124
2801,1.70297623,0.98093924,17857,0.53644180,0.99677440,5625,1.16653442,-0.01583516,1.11970901,1.70297623
2802,1.71937943,0.98079786,18029,0.54388046,0.99676891,5703,1.17549896,-0.01597105,1.13162994,1.71937943
2803,1.38578415,0.98959481,14531,0.46243668,0.99674668,4849,0.92334747,-0.00715187,0.92411041,1.38578415
2804,1.37166977,0.98966316,14383,0.46577454,0.99675539,4884,0.90589523,-0.00709223,0.91872215,1.37166977
2805,1.38597488,0.98950299,14533,0.47264099,0.99675771,4956,0.91333389,-0.00725473,0.92930794,1.38597488
2806,0.87223053,0.99588948,9146,0.36592484,0.99796778,3837,0.50630569,-0.00207830,0.61907768,0.87223053
2807,0.84018707,0.99597610,8810,0.35800934,0.99802636,3754,0.48217773,-0.00205026,0.59909821,0.84018707
2808,0.84524155,0.99598041,8863,0.36821365,0.99798769,3861,0.47702789,-0.00200728,0.60672760,0.84524155
2809,0.62484741,0.99656966,6552,0.55418015,0.99715539,5811,0.07066727,-0.00058574,0.58951378,0.62484741
2810,0.62685013,0.99653024,6573,0.56295395,0.99716151,5903,0.06389618,-0.00063127,0.59490204,0.62685013
2811,0.61941147,0.99652641,6495,0.55723190,0.99709977,5843,0.06217957,-0.00057336,0.58832169,0.61941147
2812,0.38032532,0.99728353,3988,0.87881088,0.99630673,9215,-0.49848557,0.00097680,0.62956810,0.87881088
2813,0.38042068,0.99739008,3989,0.87356567,0.99628156,9160,-0.49314499,0.00110852,0.62699318,0.87356567
2814,0.39396286,0.99737115,4131,0.87518692,0.99621501,9177,-0.48122406,0.00115614,0.63457489,0.87518692
2815,0.44794083,0.99557572,4697,0.67424774,0.99856848,7070,-0.22630692,-0.00299276,0.56109428,0.67424774
2816,0.43821335,0.99579327,4595,0.67014694,0.99859117,7027,-0.23193359,-0.00279790,0.55418015,0.67014694
2817,0.42619705,0.99615941,4469,0.65975189,0.99863644,6918,-0.23355484,-0.00247703,0.54297447,0.65975189
2818,0.68960190,0.99465991,7231,0.52471161,0.99821793,5502,0.16489029,-0.00355802,0.60715675,0.68960190
2819,0.68778992,0.99484903,7212,0.52404404,0.99820811,5495,0.16374588,-0.00335908,0.60591698,0.68778992
2820,0.68368912,0.99513477,7169,0.50573349,0.99828916,5303,0.17795563,-0.00315439,0.59471130,0.68368912
2821,0.88014603,0.99282429,9229,0.71954727,0.99621703,7545,0.16059875,-0.00339275,0.79984665,0.88014603
2822,0.87804794,0.99304578,9207,0.69742203,0.99620107,7313,0.18062592,-0.00315529,0.78773499,0.87804794
2823,0.86832047,0.99327378,9105,0.69160461,0.99623927,7252,0.17671585,-0.00296549,0.77996254,0.86832047
2824,0.65383911,0.99703780,6856,0.72269440,0.99584636,7578,-0.06885529,0.00119144,0.68826675,0.72269440
2825,0.63867569,0.99730588,6697,0.69904327,0.99598789,7330,-0.06036758,0.00131799,0.66885948,0.69904327
2826,0.61855316,0.99754223,6486,0.67434311,0.99618369,7071,-0.05578995,0.00135854,0.64644814,0.67434311
2827,0.86402893,0.99589415,9060,0.77209473,0.99694688,8096,0.09193420,-0.00105273,0.81806183,0.86402893
2828,0.85439682,0.99594998,8959,0.74062347,0.99716372,7766,0.11377335,-0.00121374,0.79751015,0.85439682
2829,0.84514618,0.99603922,8862,0.72374344,0.99726306,7589,0.12140274,-0.00122385,0.78444481,0.84514618
2830,0.66623688,0.99721828,6986,0.68759918,0.99668140,7210,-0.02136230,0.00053687,0.67691803,0.68759918
2831,0.66156387,0.99727351,6937,0.66146851,0.99680621,6936,0.00009537,0.00046730,0.66151619,0.66156387
2832,0.66595078,0.99725268,6983,0.64411163,0.99695736,6754,0.02183914,0.00029533,0.65503120,0.66595078
2833,0.52728653,0.99765485,5529,0.86002350,0.99611366,9018,-0.33273697,0.00154118,0.69365501,0.86002350
2834,0.52719116,0.99768702,5528,0.84209442,0.99620573,8830,-0.31490326,0.00148129,0.68464279,0.84209442
2835,0.53176880,0.99759576,5576,0.79832077,0.99637169,8371,-0.26655197,0.00122407,0.66504478,0.79832077
2836,0.58355331,0.99720090,6119,1.22241974,0.99417240,12818,-0.63886642,0.00302850,0.90298653,1.22241974
2837,0.58917999,0.99721866,6178,1.19028091,0.99423551,12481,-0.60110092,0.00298315,0.88973045,1.19028091
2838,0.59585571,0.99719764,6248,1.18112564,0.99429689,12385,-0.58526993,0.00290075,0.88849068,1.18112564
2839,0.99439621,0.99389062,10427,1.57451630,0.98907229,16510,-0.58012009,0.00481834,1.28445625,1.57451630
2840,1.00307465,0.99383363,10518,1.55658722,0.98911706,16322,-0.55351257,0.00471657,1.27983093,1.55658722
2841,1.02806091,0.99370450,10780,1.56135559,0.98903452,16372,-0.53329468,0.00466998,1.29470825,1.56135559
2842,1.04656219,0.99362783,10974,1.55315399,0.98897327,16286,-0.50659180,0.00465456,1.29985809,1.55315399
2843,0.88319778,0.99156053,9261,1.12838745,0.99263809,11832,-0.24518967,-0.00107756,1.00579262,1.12838745
2844,0.90160370,0.99146092,9454,1.11322403,0.99273354,11673,-0.21162033,-0.00127261,1.00741386,1.11322403
2845,0.91114044,0.99148790,9554,1.09472275,0.99305101,11479,-0.18358231,-0.00156310,1.00293159,1.09472275
2846,0.92658997,0.99124363,9716,1.06267929,0.99298322,11143,-0.13608932,-0.00173960,0.99463463,1.06267929
2847,0.89006424,0.99377938,9333,0.75807571,0.99611420,7949,0.13198853,-0.00233482,0.82406998,0.89006424
2848,0.89731216,0.99369877,9409,0.74529648,0.99619640,7815,0.15201569,-0.00249763,0.82130432,0.89731216
2849,0.89950562,0.99361998,9432,0.71334839,0.99624052,7480,0.18615723,-0.00262054,0.80642700,0.89950562
2850,0.91524124,0.99352707,9597,0.70858002,0.99622901,7430,0.20666122,-0.00270194,0.81191063,0.91524124
2851,0.68941116,0.99602397,7229,0.71001053,0.99652491,7445,-0.02059937,-0.00050094,0.69971085,0.71001053
2852,0.68664551,0.99596797,7200,0.71182251,0.99647176,7464,-0.02517700,-0.00050379,0.69923401,0.71182251
2853,0.69389343,0.99592609,7276,0.69417953,0.99650559,7279,-0.00028610,-0.00057950,0.69403648,0.69417953
2854,0.69179535,0.99578433,7254,0.67996979,0.99645147,7130,0.01182556,-0.00066715,0.68588257,0.69179535
2855,0.65546036,0.99671211,6873,0.62284470,0.99559957,6531,0.03261566,0.00111254,0.63915253,0.65546036
2856,0.66757202,0.99666947,7000,0.63533783,0.99549542,6662,0.03223419,0.00117405,0.65145493,0.66757202
2857,0.67319870,0.99655919,7059,0.63676834,0.99538551,6677,0.03643036,0.00117367,0.65498352,0.67319870
2858,0.68206787,0.99655597,7152,0.64563751,0.99525132,6770,0.03643036,0.00130465,0.66385269,0.68206787
2859,0.77371597,0.99447095,8113,0.90560913,0.99370638,9496,-0.13189316,0.00076457,0.83966255,0.90560913
2860,0.77533722,0.99436942,8130,0.89883804,0.99381501,9425,-0.12350082,0.00055440,0.83708763,0.89883804
2861,0.78697205,0.99419523,8252,0.89817047,0.99381564,9418,-0.11119843,0.00037959,0.84257126,0.89817047
2862,0.80051422,0.99388201,8394,0.88338852,0.99379944,9263,-0.08287430,0.00008257,0.84195137,0.88338852
2863,1.09920502,0.99058285,11526,0.52022934,0.99740034,5455,0.57897568,-0.00681749,0.80971718,1.09920502
2864,1.08728409,0.99053951,11401,0.51832199,0.99736010,5435,0.56896210,-0.00682058,0.80280304,1.08728409
2865,1.11322403,0.99041928,11673,0.53186417,0.99737296,5577,0.58135986,-0.00695368,0.82254410,1.11322403
2866,1.10836029,0.99032213,11622,0.52528381,0.99733161,5508,0.58307648,-0.00700948,0.81682205,1.10836029
2867,1.24654770,0.98533231,13071,0.43611526,0.99768788,4573,0.81043243,-0.01235557,0.84133148,1.24654770
2868,1.25408173,0.98492680,13150,0.45356750,0.99761644,4756,0.80051422,-0.01268964,0.85382462,1.25408173
2869,1.27363205,0.98463131,13355,0.46129227,0.99757568,4837,0.81233978,-0.01294437,0.86746216,1.27363205
2870,1.30519867,0.98442381,13686,0.47149658,0.99760953,4944,0.83370209,-0.01318571,0.88834763,1.30519867
2871,1.18713379,0.98960422,12448,0.48561096,0.99829150,5092,0.70152283,-0.00868729,0.83637238,1.18713379
2872,1.18255615,0.98970357,12400,0.48360825,0.99829228,5071,0.69894791,-0.00858872,0.83308220,1.18255615
2873,1.19171143,0.98958695,12496,0.49800873,0.99827885,5222,0.69370270,-0.00869190,0.84486008,1.19171143
2874,1.22518539,0.98938836,12847,0.52614212,0.99820614,5517,0.69904327,-0.00881778,0.87566376,1.22518539
2875,1.00345612,0.98968340,10522,0.65746307,0.99432401,6894,0.34599304,-0.00464061,0.83045959,1.00345612
2876,0.96864700,0.99015510,10157,0.61197281,0.99488985,6417,0.35667419,-0.00473476,0.79030991,0.96864700
2877,0.94804764,0.99101303,9941,0.59051514,0.99550233,6192,0.35753250,-0.00448931,0.76928139,0.94804764
2878,0.92515945,0.99152486,9701,0.54893494,0.99594478,5756,0.37622452,-0.00441991,0.73704720,0.92515945
2879,0.84457397,0.99325852,8856,0.55990219,0.99676515,5871,0.28467178,-0.00350663,0.70223808,0.84457397
2880,0.84333420,0.99332705,8843,0.55103302,0.99680174,5778,0.29230118,-0.00347469,0.69718361,0.84333420
2881,0.84953308,0.99328580,8908,0.53977966,0.99690561,5660,0.30975342,-0.00361982,0.69465637,0.84953308
2882,0.84676743,0.99311959,8879,0.52862167,0.99683867,5543,0.31814575,-0.00371907,0.68769455,0.84676743
2883,0.92296600,0.99237625,9678,0.54893494,0.99652849,5756,0.37403107,-0.00415224,0.73595047,0.92296600
2884,0.93078613,0.99231576,9760,0.56028366,0.99645317,5875,0.37050247,-0.00413740,0.74553490,0.93078613
2885,0.93069077,0.99225615,9759,0.54035187,0.99644601,5666,0.39033890,-0.00418986,0.73552132,0.93069077
2886,0.95291138,0.99216756,9992,0.55007935,0.99642718,5768,0.40283203,-0.00425962,0.75149536,0.95291138
2887,0.86336136,0.99454244,9053,0.56943893,0.99691544,5971,0.29392242,-0.00237299,0.71640015,0.86336136
2888,0.88510513,0.99449565,9281,0.58450699,0.99686909,6129,0.30059814,-0.00237344,0.73480606,0.88510513
2889,0.89960098,0.99433507,9433,0.59213638,0.99677526,6209,0.30746460,-0.00244019,0.74586868,0.89960098
2890,0.90932846,0.99430983,9535,0.58431625,0.99679447,6127,0.32501221,-0.00248464,0.74682236,0.90932846
2891,1.18064880,0.99171010,12380,0.92420578,0.99579664,9691,0.25644302,-0.00408654,1.05242729,1.18064880
2892,1.19962692,0.99163415,12579,0.94165802,0.99563956,9874,0.25796890,-0.00400541,1.07064247,1.19962692
2893,1.21660233,0.99155047,12757,0.94165802,0.99569447,9874,0.27494431,-0.00414399,1.07913017,1.21660233
2894,1.23300552,0.99135843,12929,0.95262527,0.99561782,9989,0.28038025,-0.00425938,1.09281540,1.23300552
2895,1.12495422,0.99381375,11796,1.07278824,0.99362391,11249,0.05216599,0.00018983,1.09887123,1.12495422
2896,1.13906860,0.99373690,11944,1.09024048,0.99359599,11432,0.04882812,0.00014091,1.11465454,1.13906860
2897,1.15270615,0.99360562,12087,1.09338760,0.99351261,11465,0.05931854,0.00009301,1.12304688,1.15270615
2898,1.14974976,0.99356103,12056,1.08404160,0.99348151,11367,0.06570816,0.00007953,1.11689568,1.14974976
2899,1.40762329,0.99044495,14760,1.65901184,0.99029161,17396,-0.25138855,0.00015334,1.53331757,1.65901184
2900,1.41410828,0.99041005,14828,1.67579651,0.99027064,17572,-0.26168823,0.00013941,1.54495239,1.67579651
2901,1.45654678,0.99017970,15273,1.67732239,0.99026620,17588,-0.22077560,-0.00008650,1.56693459,1.67732239
2902,1.47018433,0.99015534,15416,1.68113708,0.99024596,17628,-0.21095276,-0.00009062,1.57566071,1.68113708
2903,1.40924454,0.98976433,14777,0.96940994,0.99167246,10165,0.43983459,-0.00190813,1.18932724,1.40924454
2904,1.42583847,0.98967325,14951,0.97351074,0.99180808,10208,0.45232773,-0.00213484,1.19967461,1.42583847
2905,1.44443512,0.98963321,15146,0.99191666,0.99174196,10401,0.45251846,-0.00210875,1.21817589,1.44443512
2906,1.46112442,0.98945394,15321,0.99639893,0.99168901,10448,0.46472549,-0.00223507,1.22876167,1.46112442
2907,1.42555237,0.98870885,14948,0.64706802,0.99573298,6785,0.77848434,-0.00702413,1.03631020,1.42555237
2908,1.43594742,0.98864532,15057,0.66261292,0.99566883,6948,0.77333450,-0.00702352,1.04928017,1.43594742
2909,1.45902634,0.98856652,15299,0.66480637,0.99575789,6971,0.79421997,-0.00719137,1.06191635,1.45902634
2910,1.47743225,0.98827692,15492,0.68111420,0.99576553,7142,0.79631805,-0.00748861,1.07927322,1.47743225
2911,1.18150711,0.99184445,12389,0.49161911,0.99841399,5155,0.68988800,-0.00656954,0.83656311,1.18150711
2912,1.19600296,0.99180998,12541,0.50201416,0.99842459,5264,0.69398880,-0.00661461,0.84900856,1.19600296
2913,1.20515823,0.99163260,12637,0.50458908,0.99842128,5291,0.70056915,-0.00678867,0.85487366,1.20515823
2914,1.20677948,0.99164363,12654,0.50306320,0.99842721,5275,0.70371628,-0.00678357,0.85492134,1.20677948
2915,0.92248917,0.99453975,9673,0.33311844,0.99853986,3493,0.58937073,-0.00400010,0.62780380,0.92248917
2916,0.93917847,0.99443583,9848,0.34208298,0.99851123,3587,0.59709549,-0.00407540,0.64063072,0.93917847
2917,0.95596313,0.99435416,10024,0.34732819,0.99847401,3642,0.60863495,-0.00411985,0.65164566,0.95596313
2918,0.96216202,0.99424458,10089,0.34933090,0.99845121,3663,0.61283112,-0.00420662,0.65574646,0.96216202
2919,1.08528137,0.99456395,11380,0.22544861,0.99919512,2364,0.85983276,-0.00463117,0.65536499,1.08528137
2920,1.11217499,0.99442503,11662,0.23345947,0.99921038,2448,0.87871552,-0.00478534,0.67281723,1.11217499
2921,1.12485886,0.99438548,11795,0.23765564,0.99923834,2492,0.88720322,-0.00485287,0.68125725,1.12485886
2922,1.13515854,0.99434999,11903,0.22993088,0.99923409,2411,0.90522766,-0.00488411,0.68254471,1.13515854
2923,1.03063583,0.99455552,10807,0.25177002,0.99896647,2640,0.77886581,-0.00441096,0.64120293,1.03063583
2924,1.04656219,0.99451416,10974,0.25606155,0.99901318,2685,0.79050064,-0.00449901,0.65131187,1.04656219
2925,1.05972290,0.99451503,11112,0.27017593,0.99904546,2833,0.78954697,-0.00453043,0.66494942,1.05972290
2926,1.07374191,0.99448852,11259,0.27437210,0.99910421,2877,0.79936981,-0.00461569,0.67405701,1.07374191
2927,1.14231110,0.99268167,11978,0.36191940,0.99848840,3795,0.78039169,-0.00580672,0.75211525,1.14231110
2928,1.16138458,0.99246629,12178,0.37298203,0.99842293,3911,0.78840256,-0.00595663,0.76718330,1.16138458
2929,1.15604401,0.99253561,12122,0.37460327,0.99843292,3928,0.78144073,-0.00589731,0.76532364,1.15604401
2930,1.15346909,0.99252452,12095,0.37956238,0.99841120,3980,0.77390671,-0.00588668,0.76651573,1.15346909
2931,1.07803345,0.99457730,11304,0.58107376,0.99601987,6093,0.49695969,-0.00144256,0.82955360,1.07803345
2932,1.08165741,0.99441709,11342,0.59881210,0.99585549,6279,0.48284531,-0.00143840,0.84023476,1.08165741
2933,1.06019974,0.99456329,11117,0.58364868,0.99590248,6120,0.47655106,-0.00133919,0.82192421,1.06019974
2934,1.06010437,0.99453437,11116,0.59328079,0.99582350,6221,0.46682358,-0.00128913,0.82669258,1.06010437
2935,0.90036392,0.99560597,9441,0.53968430,0.99863530,5659,0.36067963,-0.00302933,0.72002411,0.90036392
2936,0.91133118,0.99560891,9556,0.54025650,0.99859627,5665,0.37107468,-0.00298735,0.72579384,0.91133118
2937,0.90456009,0.99566593,9485,0.53405762,0.99866768,5600,0.37050247,-0.00300175,0.71930885,0.90456009
2938,0.91743469,0.99566167,9620,0.54035187,0.99862985,5666,0.37708282,-0.00296818,0.72889328,0.91743469
2939,1.65405273,0.99023058,17344,0.89015961,0.99595909,9334,0.76389313,-0.00572850,1.27210617,1.65405273
2940,1.65920258,0.99017254,17398,0.89483261,0.99590267,9383,0.76436996,-0.00573013,1.27701759,1.65920258
2941,1.66683197,0.99007937,17478,0.88739395,0.99589338,9305,0.77943802,-0.00581400,1.27711296,1.66683197
2942,1.65462494,0.99032708,17350,0.89044571,0.99604979,9337,0.76417923,-0.00572271,1.27253532,1.65462494
2943,1.86691284,0.98690331,19576,0.80232620,0.99769093,8413,1.06458664,-0.01078762,1.33461952,1.86691284
2944,1.89018250,0.98676983,19820,0.80699921,0.99773643,8462,1.08318329,-0.01096660,1.34859085,1.89018250
2945,1.89704895,0.98670380,19892,0.80537796,0.99773911,8445,1.09167099,-0.01103530,1.35121346,1.89704895
2946,1.91240311,0.98667162,20053,0.80928802,0.99771594,8486,1.10311508,-0.01104432,1.36084557,1.91240311
2947,1.72309875,0.99120892,18068,0.69961548,0.99805395,7336,1.02348328,-0.00684503,1.21135712,1.72309875
2948,1.71451569,0.99115542,17978,0.71592331,0.99796033,7507,0.99859238,-0.00680491,1.21521950,1.71451569
2949,1.68943405,0.99109063,17715,0.71125031,0.99797626,7458,0.97818375,-0.00688563,1.20034218,1.68943405
2950,1.68800354,0.99090248,17700,0.71439743,0.99802827,7491,0.97360611,-0.00712578,1.20120049,1.68800354
2951,1.30834579,0.99060293,13719,0.38623810,0.99857327,4050,0.92210770,-0.00797034,0.84729195,1.30834579
2952,1.33762360,0.99037707,14026,0.39463043,0.99858230,4138,0.94299316,-0.00820523,0.86612701,1.33762360
2953,1.33342743,0.99031562,13982,0.39081573,0.99856665,4098,0.94261169,-0.00825103,0.86212158,1.33342743
2954,1.37596130,0.99009891,14428,0.41704178,0.99844378,4373,0.95891953,-0.00834487,0.89650154,1.37596130
2955,1.13372803,0.99164592,11888,0.52165985,0.99780839,5470,0.61206818,-0.00616247,0.82769394,1.13372803
2956,1.13716125,0.99127197,11924,0.50354004,0.99787945,5280,0.63362122,-0.00660747,0.82035065,1.13716125
2957,1.17940903,0.99088463,12367,0.53205490,0.99766634,5579,0.64735413,-0.00678170,0.85573196,1.17940903
2958,1.18780136,0.99074521,12455,0.53977966,0.99768239,5660,0.64802170,-0.00693717,0.86379051,1.18780136
2959,1.42316818,0.99190861,14923,0.99782944,0.98970416,10463,0.42533875,0.00220445,1.21049881,1.42316818
2960,1.40933990,0.99197006,14778,1.02195740,0.98948579,10716,0.38738251,0.00248427,1.21564865,1.40933990
2961,1.41782761,0.99202527,14867,1.03149414,0.98954828,10816,0.38633347,0.00247700,1.22466087,1.41782761
2962,1.41897202,0.99198711,14879,1.05285645,0.98925254,11040,0.36611557,0.00273457,1.23591423,1.41897202
2963,1.51138306,0.98975307,15848,1.17864609,0.98642867,12359,0.33273697,0.00332440,1.34501457,1.51138306
2964,1.52044296,0.98983729,15943,1.19791031,0.98629660,12561,0.32253265,0.00354069,1.35917664,1.52044296
2965,1.54685974,0.98988707,16220,1.21526718,0.98628858,12743,0.33159256,0.00359849,1.38106346,1.54685974
2966,1.55000687,0.98967087,16253,1.21974945,0.98619175,12790,0.33025742,0.00347913,1.38487816,1.55000687
2967,1.26667023,0.99126661,13282,0.92029572,0.98879939,9650,0.34637451,0.00246722,1.09348297,1.26667023
2968,1.28021240,0.99122916,13424,0.93040466,0.98869976,9756,0.34980774,0.00252941,1.10530853,1.28021240
2969,1.30405426,0.99119532,13674,0.95396042,0.98859897,10003,0.35009384,0.00259635,1.12900734,1.30405426
2970,1.31540298,0.99109395,13793,0.95729828,0.98845169,10038,0.35810471,0.00264225,1.13635063,1.31540298
2971,1.33895874,0.99101991,14040,0.96721649,0.98842193,10142,0.37174225,0.00259798,1.15308762,1.33895874
2972,1.46903992,0.98905551,15404,0.75120926,0.99370102,7877,0.71783066,-0.00464551,1.11012459,1.46903992
2973,1.47409439,0.98905052,15457,0.75273514,0.99373342,7893,0.72135925,-0.00468290,1.11341476,1.47409439
2974,1.48487091,0.98890120,15570,0.75368881,0.99364938,7903,0.73118210,-0.00474818,1.11927986,1.48487091
2975,1.50833130,0.98878332,15816,0.78907013,0.99347956,8274,0.71926117,-0.00469624,1.14870071,1.50833130
2976,1.50957108,0.98875002,15829,0.78172684,0.99350936,8197,0.72784424,-0.00475934,1.14564896,1.50957108
2977,1.34048462,0.99185665,14056,0.73204041,0.99559324,7676,0.60844421,-0.00373659,1.03626251,1.34048462
2978,1.35011673,0.99175667,14157,0.73995590,0.99546249,7759,0.61016083,-0.00370582,1.04503632,1.35011673
2979,1.37844086,0.99152449,14454,0.74615479,0.99547097,7824,0.63228607,-0.00394648,1.06229782,1.37844086
2980,1.37443542,0.99147837,14412,0.74815750,0.99544738,7845,0.62627792,-0.00396901,1.06129646,1.37443542
2981,1.39465332,0.99134723,14624,0.75874329,0.99537858,7956,0.63591003,-0.00403135,1.07669830,1.39465332
2982,1.44290924,0.98974408,15130,0.63362122,0.99742343,6644,0.80928802,-0.00767936,1.03826523,1.44290924
2983,1.42850876,0.98977530,14979,0.62856674,0.99744621,6591,0.79994202,-0.00767091,1.02853775,1.42850876
2984,1.45235062,0.98956564,15229,0.63352585,0.99734419,6643,0.81882477,-0.00777856,1.04293823,1.45235062
2985,1.46150589,0.98952951,15325,0.63018799,0.99733681,6608,0.83131790,-0.00780730,1.04584694,1.46150589
2986,1.49059296,0.98940331,15630,0.65584183,0.99735585,6877,0.83475113,-0.00795253,1.07321739,1.49059296
2987,0.68826675,0.99704733,7217,0.56123734,0.99671487,5885,0.12702942,0.00033245,0.62475204,0.68826675
2988,0.68273544,0.99705909,7159,0.55589676,0.99677279,5829,0.12683868,0.00028630,0.61931610,0.68273544
2989,0.68607330,0.99708688,7194,0.56600571,0.99677929,5935,0.12006760,0.00030759,0.62603951,0.68607330
2990,0.68702698,0.99705284,7204,0.56715012,0.99680852,5947,0.11987686,0.00024432,0.62708855,0.68702698
2991,0.69856644,0.99701493,7325,0.57630539,0.99672851,6043,0.12226105,0.00028641,0.63743591,0.69856644
2992,0.90761185,0.99407811,9517,0.68120956,0.99568356,7143,0.22640228,-0.00160545,0.79441071,0.90761185
2993,0.90198517,0.99411658,9458,0.67834854,0.99570394,7113,0.22363663,-0.00158737,0.79016685,0.90198517
2994,0.90417862,0.99422111,9481,0.67548752,0.99583734,7083,0.22869110,-0.00161623,0.78983307,0.90417862
2995,0.91142654,0.99412347,9557,0.65813065,0.99605804,6901,0.25329590,-0.00193457,0.78477859,0.91142654
2996,0.91123581,0.99416917,9555,0.65317154,0.99612118,6849,0.25806427,-0.00195202,0.78220367,0.91123581
2997,0.69856644,0.99572713,7325,0.41770935,0.99813373,4380,0.28085709,-0.00240661,0.55813789,0.69856644
2998,0.71449280,0.99563894,7492,0.42476654,0.99819475,4454,0.28972626,-0.00255581,0.56962967,0.71449280
2999,0.71573257,0.99565285,7505,0.42438507,0.99820295,4450,0.29134750,-0.00255009,0.57005882,0.71573257
3000,0.72250366,0.99563773,7576,0.42943954,0.99819838,4503,0.29306412,-0.00256066,0.57597160,0.72250366
3001,0.72278976,0.99561942,7579,0.43354034,0.99818092,4546,0.28924942,-0.00256150,0.57816505,0.72278976
3002,0.42762756,0.99775423,4484,0.45976639,0.99773963,4821,-0.03213882,0.00001460,0.44369698,0.45976639
3003,0.43888092,0.99770660,4602,0.47588348,0.99764760,4990,-0.03700256,0.00005900,0.45738220,0.47588348
3004,0.45051575,0.99759748,4724,0.47855377,0.99762559,5018,-0.02803802,-0.00002811,0.46453476,0.47855377
3005,0.45299530,0.99758338,4750,0.48608780,0.99756367,5097,-0.03309250,0.00001971,0.46954155,0.48608780
3006,0.45003891,0.99747300,4719,0.47235489,0.99769630,4953,-0.02231598,-0.00022330,0.46119690,0.47235489
3007,0.71353912,0.99177321,7482,0.79784393,0.99243953,8366,-0.08430481,-0.00066632,0.75569153,0.79784393
3008,0.72383881,0.99149654,7590,0.81195831,0.99230986,8514,-0.08811951,-0.00081332,0.76789856,0.81195831
