frame,per_percent,ssim,error_pixels,total_pixels
1310,0.33321381,0.99734351,3494,1048576
1311,0.36649704,0.99716326,3843,1048576
1312,0.40330887,0.99691260,4229,1048576
1313,0.38909912,0.99687521,4080,1048576
1314,0.43153763,0.99653090,4525,1048576
1315,0.42457581,0.99675513,4452,1048576
1316,0.43449402,0.99649139,4556,1048576
1317,0.41513443,0.99675916,4353,1048576
1318,0.36058426,0.99654279,3781,1048576
1319,0.37841797,0.99625051,3968,1048576
1320,0.41780472,0.99595683,4381,1048576
1321,0.40788651,0.99614388,4277,1048576
1322,0.37918091,0.99627272,3976,1048576
1323,0.38785934,0.99621015,4067,1048576
1324,0.43983459,0.99582817,4612,1048576
1325,0.43220520,0.99601031,4532,1048576
1326,0.34685135,0.99683916,3637,1048576
1327,0.38852692,0.99658919,4074,1048576
1328,0.41522980,0.99635718,4354,1048576
1329,0.40349960,0.99640751,4231,1048576
1330,0.40779114,0.99621946,4276,1048576
1331,0.42934418,0.99619237,4502,1048576
1332,0.43430328,0.99612291,4554,1048576
1333,0.44612885,0.99599151,4678,1048576
1334,0.34074783,0.99689989,3573,1048576
1335,0.36334991,0.99671094,3810,1048576
1336,0.41513443,0.99625024,4353,1048576
1337,0.42562485,0.99619471,4463,1048576
1338,0.37555695,0.99654513,3938,1048576
1339,0.39997101,0.99637189,4194,1048576
1340,0.44069290,0.99598370,4621,1048576
1341,0.42352676,0.99627128,4441,1048576
1342,0.37746429,0.99655794,3958,1048576
1343,0.42438507,0.99621957,4450,1048576
1344,0.45719147,0.99605885,4794,1048576
1345,0.46367645,0.99589955,4862,1048576
1346,0.45232773,0.99587577,4743,1048576
1347,0.47407150,0.99591416,4971,1048576
1348,0.45919418,0.99578715,4815,1048576
1349,0.49982071,0.99563540,5241,1048576
1350,0.37651062,0.99637644,3948,1048576
1351,0.40655136,0.99611309,4263,1048576
1352,0.44736862,0.99594027,4691,1048576
1353,0.44231415,0.99593562,4638,1048576
1354,0.49591064,0.99530722,5200,1048576
1355,0.47693253,0.99559917,5001,1048576
1356,0.49514771,0.99551764,5192,1048576
1357,0.47302246,0.99566923,4960,1048576
1358,0.38871765,0.99670157,4076,1048576
1359,0.41503906,0.99635528,4352,1048576
1360,0.43325424,0.99635714,4543,1048576
1361,0.48637390,0.99598125,5100,1048576
1362,0.43849945,0.99617610,4598,1048576
1363,0.43640137,0.99626894,4576,1048576
1364,0.45852661,0.99610922,4808,1048576
1365,0.49390793,0.99592359,5179,1048576
1366,0.43430328,0.99625531,4554,1048576
1367,0.49028397,0.99591724,5141,1048576
1368,0.51784515,0.99575336,5430,1048576
1369,0.51116943,0.99568463,5360,1048576
1370,0.57744980,0.99517460,6055,1048576
1371,0.55217743,0.99545711,5790,1048576
1372,0.56514740,0.99525731,5926,1048576
1373,0.56018829,0.99527686,5874,1048576
1374,0.38576126,0.99709932,4045,1048576
1375,0.39739609,0.99695541,4167,1048576
1376,0.43973923,0.99651117,4611,1048576
1377,0.48456192,0.99610096,5081,1048576
1378,0.42886734,0.99670472,4497,1048576
1379,0.45661926,0.99617379,4788,1048576
1380,0.46892166,0.99609057,4917,1048576
1381,0.47264099,0.99633325,4956,1048576
1382,0.48503876,0.99490707,5086,1048576
1383,0.51908493,0.99471841,5443,1048576
1384,0.51469803,0.99490123,5397,1048576
1385,0.53958893,0.99430560,5658,1048576
1386,0.59118271,0.99391118,6199,1048576
1387,0.53386688,0.99482255,5598,1048576
1388,0.59347153,0.99411740,6223,1048576
1389,0.57954788,0.99423792,6077,1048576
1390,0.44832230,0.99615575,4701,1048576
1391,0.50458908,0.99539720,5291,1048576
1392,0.53434372,0.99509733,5603,1048576
1393,0.54922104,0.99515762,5759,1048576
1394,0.51679611,0.99533389,5419,1048576
1395,0.55065155,0.99512212,5774,1048576
1396,0.56257248,0.99497981,5899,1048576
1397,0.58240891,0.99480285,6107,1048576
1398,0.50392151,0.99567385,5284,1048576
1399,0.52709579,0.99540342,5527,1048576
1400,0.56009293,0.99521579,5873,1048576
1401,0.59375763,0.99495419,6226,1048576
1402,0.58717728,0.99459468,6157,1048576
1403,0.57868958,0.99517616,6068,1048576
1404,0.60558319,0.99488805,6350,1048576
1405,0.57849884,0.99495995,6066,1048576
1406,0.42915344,0.99538968,4500,1048576
1407,0.46100616,0.99521869,4834,1048576
1408,0.49152374,0.99476170,5154,1048576
1409,0.49858093,0.99483495,5228,1048576
1410,0.48770905,0.99494864,5114,1048576
1411,0.50573349,0.99468968,5303,1048576
1412,0.49343109,0.99468728,5174,1048576
1413,0.41675568,0.99479780,4370,1048576
1414,0.45909882,0.99436271,4814,1048576
1415,0.47225952,0.99407934,4952,1048576
1416,0.50582886,0.99399224,5304,1048576
1417,0.46081543,0.99425093,4832,1048576
1418,0.49829483,0.99388428,5225,1048576
1419,0.52547455,0.99333276,5510,1048576
1420,0.51317215,0.99343380,5381,1048576
1421,0.40502548,0.99583476,4247,1048576
1422,0.43478012,0.99540218,4559,1048576
1423,0.46377182,0.99505316,4863,1048576
1424,0.48246384,0.99502039,5059,1048576
1425,0.46510696,0.99491960,4877,1048576
1426,0.48007965,0.99498797,5034,1048576
1427,0.49896240,0.99468403,5232,1048576
1428,0.49171448,0.99474266,5156,1048576
1429,0.48246384,0.99522570,5059,1048576
1430,0.51355362,0.99483952,5385,1048576
1431,0.52995682,0.99481027,5557,1048576
1432,0.57449341,0.99456895,6024,1048576
1433,0.50897598,0.99480324,5337,1048576
1434,0.55074692,0.99464134,5775,1048576
1435,0.58231354,0.99412347,6106,1048576
1436,0.57573318,0.99435704,6037,1048576
1437,0.34389496,0.99665882,3606,1048576
1438,0.37536621,0.99631175,3936,1048576
1439,0.39873123,0.99607514,4181,1048576
1440,0.41570663,0.99602293,4359,1048576
1441,0.41847229,0.99572911,4388,1048576
1442,0.40712357,0.99608926,4269,1048576
1443,0.43334961,0.99573261,4544,1048576
1444,0.42314529,0.99580181,4437,1048576
1445,0.45843124,0.99524417,4807,1048576
1446,0.48942566,0.99503334,5132,1048576
1447,0.51374435,0.99459843,5387,1048576
1448,0.54302216,0.99467572,5694,1048576
1449,0.50220490,0.99470055,5266,1048576
1450,0.51431656,0.99492824,5393,1048576
1451,0.55456161,0.99444670,5815,1048576
1452,0.56562424,0.99429110,5931,1048576
1453,0.45652390,0.99143052,4787,1048576
1454,0.48856735,0.99103266,5123,1048576
1455,0.52547455,0.99052717,5510,1048576
1456,0.53281784,0.99150228,5587,1048576
1457,0.54216385,0.99074402,5685,1048576
1458,0.52928925,0.99096762,5550,1048576
1459,0.55494308,0.99071176,5819,1048576
1460,0.54855347,0.99056264,5752,1048576
1461,0.45652390,0.99140071,4787,1048576
1462,0.50516129,0.99006047,5297,1048576
1463,0.53024292,0.99036018,5560,1048576
1464,0.54149628,0.99041612,5678,1048576
1465,0.52309036,0.99056214,5485,1048576
1466,0.53815842,0.99038572,5643,1048576
1467,0.55828094,0.99003824,5854,1048576
1468,0.54321289,0.99036033,5696,1048576
1469,0.50935745,0.99316055,5341,1048576
1470,0.57935715,0.99236071,6075,1048576
1471,0.60043335,0.99241921,6296,1048576
1472,0.60548782,0.99208006,6349,1048576
1473,0.58965683,0.99237943,6183,1048576
1474,0.62255859,0.99216386,6528,1048576
1475,0.61073303,0.99199376,6404,1048576
1476,0.66986084,0.99004508,7024,1048576
1477,0.69913864,0.98963133,7331,1048576
1478,0.72965622,0.98951457,7651,1048576
1479,0.76293945,0.98948623,8000,1048576
1480,0.74472427,0.98922800,7809,1048576
1481,0.75693130,0.98931486,7937,1048576
1482,0.78125000,0.98917740,8192,1048576
1483,0.78344345,0.98915918,8215,1048576
1484,0.61244965,0.99200460,6422,1048576
1485,0.64048767,0.99178646,6716,1048576
1486,0.68416595,0.99136758,7174,1048576
1487,0.71029663,0.99122569,7448,1048576
1488,0.68216324,0.99138952,7153,1048576
1489,0.69351196,0.99117903,7272,1048576
1490,0.72069168,0.99116235,7557,1048576
1491,0.69446564,0.99147260,7282,1048576
1492,0.40302277,0.99634661,4226,1048576
1493,0.43210983,0.99595401,4531,1048576
1494,0.47121048,0.99570041,4941,1048576
1495,0.49810410,0.99554420,5223,1048576
1496,0.47693253,0.99537387,5001,1048576
1497,0.47340393,0.99565143,4964,1048576
1498,0.51040649,0.99543015,5352,1048576
1499,0.48351288,0.99570420,5070,1048576
1500,0.53510666,0.99330924,5611,1048576
1501,0.55379868,0.99307378,5807,1048576
1502,0.59652328,0.99272893,6255,1048576
1503,0.61035156,0.99291766,6400,1048576
1504,0.58984756,0.99286222,6185,1048576
1505,0.58631897,0.99305324,6148,1048576
1506,0.62332153,0.99237214,6536,1048576
1507,0.61559677,0.99276233,6455,1048576
1508,0.34694672,0.99608818,3638,1048576
1509,0.36592484,0.99585027,3837,1048576
1510,0.40302277,0.99552407,4226,1048576
1511,0.41351318,0.99575173,4336,1048576
1512,0.40197372,0.99544658,4215,1048576
1513,0.40054321,0.99560301,4200,1048576
1514,0.43544769,0.99539678,4566,1048576
1515,0.43163300,0.99535489,4526,1048576
1516,0.33407211,0.99787208,3503,1048576
1517,0.35333633,0.99769849,3705,1048576
1518,0.38280487,0.99756297,4014,1048576
1519,0.39806366,0.99745522,4174,1048576
1520,0.39157867,0.99733891,4106,1048576
1521,0.38537979,0.99749779,4041,1048576
1522,0.40502548,0.99747021,4247,1048576
1523,0.39844513,0.99748105,4178,1048576
1524,0.50401688,0.99129571,5285,1048576
1525,0.51202774,0.99121579,5369,1048576
1526,0.53777695,0.99096690,5639,1048576
1527,0.53815842,0.99119459,5643,1048576
1528,0.53615570,0.99101523,5622,1048576
1529,0.53567886,0.99087791,5617,1048576
1530,0.54798126,0.99077210,5746,1048576
1531,0.32367706,0.99720065,3394,1048576
1532,0.33435822,0.99703382,3506,1048576
1533,0.36029816,0.99682923,3778,1048576
1534,0.36134720,0.99694724,3789,1048576
1535,0.36430359,0.99694213,3820,1048576
1536,0.36058426,0.99696520,3781,1048576
1537,0.38957596,0.99660575,4085,1048576
1538,0.38261414,0.99657969,4012,1048576
1539,0.38394928,0.99524132,4026,1048576
1540,0.39091110,0.99478940,4099,1048576
1541,0.41875839,0.99440688,4391,1048576
1542,0.41704178,0.99434136,4373,1048576
1543,0.41475296,0.99432666,4349,1048576
1544,0.40521622,0.99445879,4249,1048576
1545,0.42314529,0.99422592,4437,1048576
1546,0.41160583,0.99440758,4316,1048576
1547,0.41589737,0.99485675,4361,1048576
1548,0.42562485,0.99463126,4463,1048576
1549,0.45499802,0.99439346,4771,1048576
1550,0.44136047,0.99449067,4628,1048576
1551,0.45156479,0.99434032,4735,1048576
1552,0.44250488,0.99443051,4640,1048576
1553,0.46997070,0.99438842,4928,1048576
1554,0.44698715,0.99465160,4687,1048576
1555,0.58412552,0.99048234,6125,1048576
1556,0.59604645,0.98998241,6250,1048576
1557,0.63085556,0.98962229,6615,1048576
1558,0.63171387,0.98928776,6624,1048576
1559,0.63619614,0.98955226,6671,1048576
1560,0.62875748,0.98950365,6593,1048576
1561,0.66604614,0.98917666,6984,1048576
1562,0.65755844,0.98878881,6895,1048576
1563,0.53863525,0.98583008,5648,1048576
1564,0.56104660,0.98570565,5883,1048576
1565,0.58937073,0.98553314,6180,1048576
1566,0.57039261,0.98543678,5981,1048576
1567,0.60901642,0.98511213,6386,1048576
1568,0.61330795,0.98499562,6431,1048576
1569,0.65155029,0.98499584,6832,1048576
1570,0.63743591,0.98498343,6684,1048576
1571,0.52003860,0.98784206,5453,1048576
1572,0.54645538,0.98756248,5730,1048576
1573,0.55246353,0.98774203,5793,1048576
1574,0.55036545,0.98760798,5771,1048576
1575,0.56743622,0.98708837,5950,1048576
1576,0.58212280,0.98682011,6104,1048576
1577,0.61464310,0.98667616,6445,1048576
1578,0.61178207,0.98663117,6415,1048576
1579,0.80471039,0.97884267,8438,1048576
1580,0.82445145,0.97870370,8645,1048576
1581,0.83150864,0.97864485,8719,1048576
1582,0.82073212,0.97820545,8606,1048576
1583,0.81605911,0.97852968,8557,1048576
1584,0.82130432,0.97847037,8612,1048576
1585,0.83866119,0.97858388,8794,1048576
1586,0.82836151,0.97865491,8686,1048576
1587,0.74281693,0.97991431,7789,1048576
1588,0.74682236,0.97955119,7831,1048576
1589,0.75130463,0.98019816,7878,1048576
1590,0.74710846,0.98038338,7834,1048576
1591,0.75416565,0.98022600,7908,1048576
1592,0.77581406,0.98045582,8135,1048576
1593,0.76189041,0.98060952,7989,1048576
1594,0.53081512,0.97966428,5566,1048576
1595,0.53796768,0.97995539,5641,1048576
1596,0.54378510,0.98022471,5702,1048576
1597,0.54035187,0.98028818,5666,1048576
1598,0.54197311,0.98030501,5683,1048576
1599,0.55017471,0.98033087,5769,1048576
1600,0.57134628,0.98037249,5991,1048576
1601,0.57821274,0.97961515,6063,1048576
1602,1.24921799,0.95735520,13099,1048576
1603,1.24826431,0.95802575,13089,1048576
1604,1.24692917,0.95784399,13075,1048576
1605,1.23672485,0.95835114,12968,1048576
1606,1.24797821,0.95849967,13086,1048576
1607,1.25265121,0.95830923,13135,1048576
1608,1.26438141,0.95817434,13258,1048576
1609,1.25160217,0.95885650,13124,1048576
1610,0.37832260,0.98868413,3967,1048576
1611,0.38537979,0.98901478,4041,1048576
1612,0.39262772,0.98878789,4117,1048576
1613,0.38442612,0.98933487,4031,1048576
1614,0.39262772,0.98921777,4117,1048576
1615,0.40302277,0.98927155,4226,1048576
1616,0.40225983,0.98938071,4218,1048576
1617,0.42076111,0.98929807,4412,1048576
1618,0.78516006,0.96611580,8233,1048576
1619,0.78964233,0.96661572,8280,1048576
1620,0.78887939,0.96686560,8272,1048576
1621,0.79126358,0.96724448,8297,1048576
1622,0.79107285,0.96803270,8295,1048576
1623,0.79250336,0.96806849,8310,1048576
1624,0.78973770,0.96813054,8281,1048576
1625,0.80738068,0.96824001,8466,1048576
1626,0.65488815,0.97189758,6867,1048576
1627,0.67081451,0.97215778,7034,1048576
1628,0.65908432,0.97280283,6911,1048576
1629,0.65746307,0.97309989,6894,1048576
1630,0.65450668,0.97342641,6863,1048576
1631,0.67014694,0.97349742,7027,1048576
1632,0.67052841,0.97378284,7031,1048576
1633,0.68588257,0.97408159,7192,1048576
1634,0.52709579,0.97834093,5527,1048576
1635,0.55217743,0.97861726,5790,1048576
1636,0.54540634,0.97908234,5719,1048576
1637,0.51937103,0.97936071,5446,1048576
1638,0.53071976,0.97951062,5565,1048576
1639,0.53062439,0.97984912,5564,1048576
1640,0.53100586,0.98020190,5568,1048576
1641,0.53224564,0.98038845,5581,1048576
1642,0.41799545,0.98597486,4383,1048576
1643,0.43535233,0.98600741,4565,1048576
1644,0.44517517,0.98597061,4668,1048576
1645,0.44422150,0.98580167,4658,1048576
1646,0.43640137,0.98598242,4576,1048576
1647,0.45270920,0.98578866,4747,1048576
1648,0.45127869,0.98628143,4732,1048576
1649,0.46358109,0.98633546,4861,1048576
1650,0.32653809,0.99305092,3424,1048576
1651,0.34036636,0.99300330,3569,1048576
1652,0.34389496,0.99293220,3606,1048576
1653,0.33864975,0.99305039,3551,1048576
1654,0.35924911,0.99287985,3767,1048576
1655,0.37193298,0.99269191,3900,1048576
1656,0.36888123,0.99271783,3868,1048576
1657,0.38566589,0.99243815,4044,1048576
1658,0.26473999,0.99764400,2776,1048576
1659,0.28171539,0.99750920,2954,1048576
1660,0.28305054,0.99746361,2968,1048576
1661,0.28858185,0.99742181,3026,1048576
1662,0.28467178,0.99725856,2985,1048576
1663,0.30107498,0.99708921,3157,1048576
1664,0.30326843,0.99714702,3180,1048576
1665,0.31557083,0.99706824,3309,1048576
1666,0.27780533,0.99696333,2913,1048576
1667,0.29153824,0.99680173,3057,1048576
1668,0.30040741,0.99684489,3150,1048576
1669,0.29125214,0.99690167,3054,1048576
1670,0.30412674,0.99672850,3189,1048576
1671,0.31309128,0.99667808,3283,1048576
1672,0.31671524,0.99663223,3321,1048576
1673,0.32787323,0.99659111,3438,1048576
1674,0.19760132,0.99812988,2072,1048576
1675,0.20456314,0.99834521,2145,1048576
1676,0.20503998,0.99832235,2150,1048576
1677,0.20608902,0.99844178,2161,1048576
1678,0.20990372,0.99825077,2201,1048576
1679,0.21057129,0.99820453,2208,1048576
1680,0.22153854,0.99788969,2323,1048576
1681,0.22735596,0.99812190,2384,1048576
1682,0.29516220,0.99786463,3095,1048576
1683,0.30269623,0.99705338,3174,1048576
1684,0.30117035,0.99737194,3158,1048576
1685,0.32529831,0.99746866,3411,1048576
1686,0.32119751,0.99724835,3368,1048576
1687,0.29907227,0.99777497,3136,1048576
1688,0.32758713,0.99684633,3435,1048576
1689,0.34112930,0.99747320,3577,1048576
1690,0.27246475,0.99680591,2857,1048576
1691,0.25672913,0.99709263,2692,1048576
1692,0.26493073,0.99654364,2778,1048576
1693,0.28667450,0.99665357,3006,1048576
1694,0.28038025,0.99633691,2940,1048576
1695,0.26359558,0.99670242,2764,1048576
1696,0.27408600,0.99628512,2874,1048576
1697,0.28257370,0.99662296,2963,1048576
1698,0.47321320,0.99377896,4962,1048576
1699,0.43754578,0.99384003,4588,1048576
1700,0.43125153,0.99387192,4522,1048576
1701,0.45995712,0.99380229,4823,1048576
1702,0.45442581,0.99386740,4765,1048576
1703,0.43354034,0.99397623,4546,1048576
1704,0.45375824,0.99382340,4758,1048576
1705,0.46367645,0.99372689,4862,1048576
1706,0.36668777,0.99251860,3845,1048576
1707,0.34637451,0.99269073,3632,1048576
1708,0.35352707,0.99273503,3707,1048576
1709,0.36029816,0.99266849,3778,1048576
1710,0.34437180,0.99264083,3611,1048576
1711,0.33330917,0.99285279,3495,1048576
1712,0.32672882,0.99288584,3426,1048576
1713,0.09956360,0.99940855,1044,1048576
1714,0.09765625,0.99925571,1024,1048576
1715,0.09717941,0.99939674,1019,1048576
1716,0.10023117,0.99933766,1051,1048576
1717,0.10061264,0.99921469,1055,1048576
1718,0.09984970,0.99933494,1047,1048576
1719,0.09641647,0.99933930,1011,1048576
1720,0.10461807,0.99930391,1097,1048576
1721,0.29163361,0.99645503,3058,1048576
1722,0.26435852,0.99686635,2772,1048576
1723,0.28657913,0.99690325,3005,1048576
1724,0.27494431,0.99703483,2883,1048576
1725,0.26931763,0.99688412,2824,1048576
1726,0.26378632,0.99725490,2766,1048576
1727,0.26350021,0.99718958,2763,1048576
1728,0.27570724,0.99706515,2891,1048576
1729,0.40559769,0.99641646,4253,1048576
1730,0.36954880,0.99705246,3875,1048576
1731,0.41961670,0.99632389,4400,1048576
1732,0.40950775,0.99642597,4294,1048576
1733,0.41418076,0.99640712,4343,1048576
1734,0.41933060,0.99641895,4397,1048576
1735,0.39911270,0.99703596,4185,1048576
1736,0.41809082,0.99684618,4384,1048576
1737,0.14142990,0.99915094,1483,1048576
1738,0.12111664,0.99896067,1270,1048576
1739,0.15115738,0.99873907,1585,1048576
1740,0.13742447,0.99909028,1441,1048576
1741,0.13399124,0.99912302,1405,1048576
1742,0.14743805,0.99903920,1546,1048576
1743,0.12645721,0.99905276,1326,1048576
1744,0.14228821,0.99898010,1492,1048576
1745,0.26006699,0.99617590,2727,1048576
1746,0.24471283,0.99619298,2566,1048576
1747,0.25787354,0.99616693,2704,1048576
1748,0.25072098,0.99620706,2629,1048576
1749,0.24890900,0.99621369,2610,1048576
1750,0.25968552,0.99618004,2723,1048576
1751,0.25177002,0.99618239,2640,1048576
1752,0.25520325,0.99605882,2676,1048576
1753,0.17557144,0.99877788,1841,1048576
1754,0.17786026,0.99880584,1865,1048576
1755,0.17871857,0.99877626,1874,1048576
1756,0.17871857,0.99877405,1874,1048576
1757,0.17557144,0.99871055,1841,1048576
1758,0.17795563,0.99885251,1866,1048576
1759,0.17585754,0.99892615,1844,1048576
1760,0.19083023,0.99838663,2001,1048576
1761,0.17557144,0.99860036,1841,1048576
1762,0.17538071,0.99858512,1839,1048576
1763,0.17652512,0.99869440,1851,1048576
1764,0.16975403,0.99879549,1780,1048576
1765,0.17251968,0.99845370,1809,1048576
1766,0.17776489,0.99859411,1864,1048576
1767,0.17461777,0.99869889,1831,1048576
1768,0.18997192,0.99809456,1992,1048576
1769,0.09870529,0.99867839,1035,1048576
1770,0.09937286,0.99868922,1042,1048576
1771,0.07953644,0.99922741,834,1048576
1772,0.08792877,0.99916983,922,1048576
1773,0.10137558,0.99863899,1063,1048576
1774,0.08926392,0.99911458,936,1048576
1775,0.10290146,0.99873422,1079,1048576
1776,0.07295609,0.99954784,765,1048576
1777,0.08516312,0.99902151,893,1048576
1778,0.05855560,0.99964977,614,1048576
1779,0.05130768,0.99968288,538,1048576
1780,0.07162094,0.99940407,751,1048576
1781,0.06551743,0.99959305,687,1048576
1782,0.07200241,0.99947381,755,1048576
1783,0.08249283,0.99905422,865,1048576
1784,0.07295609,0.99909151,765,1048576
1785,0.07410049,0.99923940,777,1048576
1786,0.07457733,0.99889699,782,1048576
1787,0.06790161,0.99913867,712,1048576
1788,0.07019043,0.99908620,736,1048576
1789,0.06418228,0.99928285,673,1048576
1790,0.07247925,0.99923390,760,1048576
1791,0.06713867,0.99924628,704,1048576
1792,0.21829605,0.99510341,2289,1048576
1793,0.22296906,0.99507703,2338,1048576
1794,0.23155212,0.99501024,2428,1048576
1795,0.22268295,0.99513095,2335,1048576
1796,0.23460388,0.99423485,2460,1048576
1797,0.23794174,0.99414561,2495,1048576
1798,0.22382736,0.99518958,2347,1048576
1799,0.22916794,0.99517794,2403,1048576
1800,0.24166107,0.99522915,2534,1048576
1801,0.24785995,0.99524968,2599,1048576
1802,0.25377274,0.99523414,2661,1048576
1803,0.25720596,0.99463996,2697,1048576
1804,0.24957657,0.99536436,2617,1048576
1805,0.25968552,0.99466128,2723,1048576
1806,0.25186539,0.99533556,2641,1048576
1807,0.25701523,0.99530222,2695,1048576
1808,0.30136108,0.99577678,3160,1048576
1809,0.31967163,0.99618890,3352,1048576
1810,0.31709671,0.99598159,3325,1048576
1811,0.31404495,0.99609183,3293,1048576
1812,0.31557083,0.99615070,3309,1048576
1813,0.31576157,0.99608086,3311,1048576
1814,0.32243729,0.99610376,3381,1048576
1815,0.31585693,0.99619440,3312,1048576
1816,0.18606186,0.99821697,1951,1048576
1817,0.21104813,0.99783953,2213,1048576
1818,0.21038055,0.99795190,2206,1048576
1819,0.20198822,0.99790028,2118,1048576
1820,0.19359589,0.99808962,2030,1048576
1821,0.20122528,0.99798707,2110,1048576
1822,0.20618439,0.99798183,2162,1048576
1823,0.21009445,0.99788395,2203,1048576
1824,0.50849915,0.99113097,5332,1048576
1825,0.52623749,0.99089450,5518,1048576
1826,0.53434372,0.99079956,5603,1048576
1827,0.54283142,0.99039467,5692,1048576
1828,0.54492950,0.99060017,5714,1048576
1829,0.57201385,0.99047384,5998,1048576
1830,0.59175491,0.99002500,6205,1048576
1831,0.26769638,0.99693439,2807,1048576
1832,0.26769638,0.99676268,2807,1048576
1833,0.27055740,0.99680628,2837,1048576
1834,0.26607513,0.99684388,2790,1048576
1835,0.27732849,0.99665762,2908,1048576
1836,0.27093887,0.99679161,2841,1048576
1837,0.27971268,0.99650815,2933,1048576
1838,0.28629303,0.99632740,3002,1048576
1839,0.72383881,0.98560779,7590,1048576
1840,0.72612762,0.98571490,7614,1048576
1841,0.75111389,0.98546501,7876,1048576
1842,0.73957443,0.98582555,7755,1048576
1843,0.77123642,0.98556482,8087,1048576
1844,0.76093674,0.98569553,7979,1048576
1845,0.77810287,0.98536306,8159,1048576
1846,0.79412460,0.98525551,8327,1048576
1847,0.54750443,0.99166551,5741,1048576
1848,0.57582855,0.99051952,6038,1048576
1849,0.58088303,0.99043045,6091,1048576
1850,0.58450699,0.99043287,6129,1048576
1851,0.56133270,0.99180927,5886,1048576
1852,0.56829453,0.99203146,5959,1048576
1853,0.54464340,0.99325050,5711,1048576
1854,0.56467056,0.99314406,5921,1048576
1855,0.08096695,0.99854379,849,1048576
1856,0.07381439,0.99863958,774,1048576
1857,0.07295609,0.99892546,765,1048576
1858,0.07801056,0.99863111,818,1048576
1859,0.07762909,0.99891515,814,1048576
1860,0.07915497,0.99888594,830,1048576
1861,0.09078979,0.99823305,952,1048576
1862,0.08325577,0.99883607,873,1048576
1863,0.26254654,0.99119480,2753,1048576
1864,0.26636124,0.99112911,2793,1048576
1865,0.26750565,0.99122703,2805,1048576
1866,0.26769638,0.99131899,2807,1048576
1867,0.27694702,0.99137663,2904,1048576
1868,0.33483505,0.98961970,3511,1048576
1869,0.33388138,0.98977285,3501,1048576
1870,0.31156540,0.99082253,3267,1048576
1871,0.31356812,0.99051965,3288,1048576
1872,0.30031204,0.99100114,3149,1048576
1873,0.31480789,0.99064470,3301,1048576
1874,0.31204224,0.99055065,3272,1048576
1875,0.31728745,0.99070651,3327,1048576
1876,0.31805038,0.99084974,3335,1048576
1877,0.46672821,0.98757485,4894,1048576
1878,0.47197342,0.98780859,4949,1048576
1879,0.46920776,0.98771946,4920,1048576
1880,0.48837662,0.98762526,5121,1048576
1881,0.47483444,0.98746041,4979,1048576
1882,0.49123764,0.98704684,5151,1048576
1883,0.49266815,0.98711384,5166,1048576
1884,0.14829636,0.99723219,1555,1048576
1885,0.15058517,0.99716452,1579,1048576
1886,0.15449524,0.99724581,1620,1048576
1887,0.15773773,0.99705245,1654,1048576
1888,0.15316010,0.99708699,1606,1048576
1889,0.16155243,0.99704207,1694,1048576
1890,1.27696991,0.96664933,13390,1048576
1891,1.28860474,0.96597599,13512,1048576
1892,1.29137039,0.96636848,13541,1048576
1893,1.30252838,0.96568406,13658,1048576
1894,1.32875443,0.96533703,13933,1048576
1895,1.34925842,0.96498602,14148,1048576
1896,1.33152008,0.96708402,13962,1048576
1897,0.78401566,0.98732414,8221,1048576
1898,0.79202652,0.98714042,8305,1048576
1899,0.80280304,0.98696484,8418,1048576
1900,0.80404282,0.98688926,8431,1048576
1901,0.81472397,0.98670968,8543,1048576
1902,0.83141327,0.98671395,8718,1048576
1903,0.84981918,0.98615734,8911,1048576
1904,1.23176575,0.98070059,12916,1048576
1905,1.25761032,0.98072143,13187,1048576
1906,1.28593445,0.98013181,13484,1048576
1907,1.31711960,0.97971039,13811,1048576
1908,1.34477615,0.97949402,14101,1048576
1909,1.32694244,0.97928716,13914,1048576
1910,1.30157471,0.97917625,13648,1048576
1911,0.17538071,0.99596641,1839,1048576
1912,0.15125275,0.99596251,1586,1048576
1913,0.12111664,0.99619891,1270,1048576
1914,0.10995865,0.99623947,1153,1048576
1915,0.10366440,0.99613911,1087,1048576
1916,0.11434555,0.99600636,1199,1048576
1917,0.08039474,0.99735668,843,1048576
1918,0.43172836,0.99510818,4527,1048576
1919,0.43802261,0.99459879,4593,1048576
1920,0.45185089,0.99466146,4738,1048576
1921,0.45318604,0.99455786,4752,1048576
1922,0.47092438,0.99403901,4938,1048576
1923,0.45757294,0.99430954,4798,1048576
1924,0.47636032,0.99386409,4995,1048576
1925,0.62446594,0.98885050,6548,1048576
1926,0.57325363,0.98861112,6011,1048576
1927,0.52232742,0.98878688,5477,1048576
1928,0.46529770,0.99039842,4879,1048576
1929,0.41532516,0.99177793,4355,1048576
1930,0.38261414,0.99221436,4012,1048576
1931,0.38433075,0.99194963,4030,1048576
1932,0.36211014,0.99238418,3797,1048576
1933,0.15611649,0.99684372,1637,1048576
1934,0.15974045,0.99671057,1675,1048576
1935,0.17309189,0.99643584,1815,1048576
1936,0.16880035,0.99639439,1770,1048576
1937,0.18320084,0.99632026,1921,1048576
1938,0.19779205,0.99613315,2074,1048576
1939,0.21009445,0.99606868,2203,1048576
1940,0.21409988,0.99591332,2245,1048576
1941,0.12140274,0.99913664,1273,1048576
1942,0.13275146,0.99903048,1392,1048576
1943,0.12798309,0.99904823,1342,1048576
1944,0.14448166,0.99883420,1515,1048576
1945,0.15897751,0.99871186,1667,1048576
